	end	entity_group	score	start	word	brand_name	application_number	match_type	concept_id
4159	199	DISEASE	0.9999909400939941	196	SJS	Allopurinol	ANDA214443	60	ncit:C35008
4161	203	DISEASE	0.9999921321868896	200	TEN	Allopurinol	ANDA214443	60	ncit:C79777
4163	639	DISEASE	0.9999886751174927	615	Stevens - Johnson syndrome	Allopurinol	ANDA214443	0	
4165	644	DISEASE	0.9999920129776001	641	SJS	Allopurinol	ANDA214443	60	ncit:C35008
4167	672	DISEASE	0.9999871850013733	646	Toxic epidermal necrolysis	Allopurinol	ANDA214443	80	ncit:C79777
4169	677	DISEASE	0.9999922513961792	674	TEN	Allopurinol	ANDA214443	60	ncit:C79777
4171	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	ROSUVASTATIN CALCIUM	ANDA206434	0	
4172	107	GENETIC	0.999990701675415	100	OATP1B1	ROSUVASTATIN CALCIUM	ANDA206434	60	normalize.gene:OATP1B1
4173	129	GENETIC	0.5277872085571289	118	transporter	ROSUVASTATIN CALCIUM	ANDA206434	0	
4174	318	GENETIC	0.9999926090240479	311	OATP1B1	ROSUVASTATIN CALCIUM	ANDA206434	60	normalize.gene:OATP1B1
4175	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	ROSUVASTATIN CALCIUM	ANDA206434	0	
4176	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	ROSUVASTATIN CALCIUM	ANDA206434	0	
4177	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	ROSUVASTATIN CALCIUM	ANDA206434	0	
4178	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
4179	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
4180	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
4182	39	GENETIC	0.9999860525131226	32	CYP2C19	Dexlansoprazole delayed release	ANDA202666	100	normalize.gene:CYP2C19
4183	738	GENETIC	0.9999659061431885	731	CYP2C19	Dexlansoprazole delayed release	ANDA202666	100	normalize.gene:CYP2C19
4184	92	CHEMICAL	0.9999979734420776	77	Dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
4185	129	CHEMICAL	0.9999980926513672	114	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
4186	260	CHEMICAL	0.9999980926513672	245	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
4187	345	CHEMICAL	0.999997615814209	330	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
4188	686	CHEMICAL	0.9999973773956299	671	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
4190	29	GENETIC	0.9998997449874878	22	CYP2C19			100	normalize.gene:CYP2C19
4191	87	CHEMICAL	0.9999980926513672	75	voriconazole			80	rxcui:121243
4192	414	CHEMICAL	0.9999980926513672	402	voriconazole			80	rxcui:121243
4193	588	CHEMICAL	0.9999980926513672	576	voriconazole			80	rxcui:121243
4195	28	GENETIC	0.9999799728393555	22	CYP2C9	Phenytoin	ANDA040342	100	normalize.gene:CYP2C9
4196	108	GENETIC	0.999993085861206	100	CYP2C9 * 2	Phenytoin	ANDA040342	0	
4197	129	GENETIC	0.9819892644882202	113	CYP2C9 * 3 alleles	Phenytoin	ANDA040342	0	
4198	333	GENETIC	0.9948822259902954	319	CYP2C9 alleles	Phenytoin	ANDA040342	0	
4199	439	GENETIC	0.999985933303833	433	CYP2C9	Phenytoin	ANDA040342	100	normalize.gene:CYP2C9
4200	600	GENETIC	0.9999920129776001	594	CYP2C9	Phenytoin	ANDA040342	100	normalize.gene:CYP2C9
4201	284	CHEMICAL	0.9999982118606567	275	phenytoin	Phenytoin	ANDA040342	80	rxcui:71227
4202	385	CHEMICAL	0.9999982118606567	376	phenytoin	Phenytoin	ANDA040342	80	rxcui:71227
4204	29	GENETIC	0.9998767375946045	22	CYP2C19	VORICONAZOLE	ANDA206799	100	normalize.gene:CYP2C19
4205	87	CHEMICAL	0.9999982118606567	75	voriconazole	VORICONAZOLE	ANDA206799	80	rxcui:121243
4206	414	CHEMICAL	0.9999980926513672	402	voriconazole	VORICONAZOLE	ANDA206799	80	rxcui:121243
4207	586	CHEMICAL	0.9999980926513672	574	voriconazole	VORICONAZOLE	ANDA206799	80	rxcui:121243
4209	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	ROSUVASTATIN CALCIUM	ANDA207752	0	
4210	107	GENETIC	0.999990701675415	100	OATP1B1	ROSUVASTATIN CALCIUM	ANDA207752	60	normalize.gene:OATP1B1
4211	129	GENETIC	0.5277872085571289	118	transporter	ROSUVASTATIN CALCIUM	ANDA207752	0	
4212	318	GENETIC	0.9999926090240479	311	OATP1B1	ROSUVASTATIN CALCIUM	ANDA207752	60	normalize.gene:OATP1B1
4213	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	ROSUVASTATIN CALCIUM	ANDA207752	0	
4214	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	ROSUVASTATIN CALCIUM	ANDA207752	0	
4215	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	ROSUVASTATIN CALCIUM	ANDA207752	0	
4216	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA207752	80	rxcui:301542
4217	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA207752	80	rxcui:301542
4218	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA207752	80	rxcui:301542
4220	29	GENETIC	0.9998767375946045	22	CYP2C19	Voriconazole	NDA208562	100	normalize.gene:CYP2C19
4221	87	CHEMICAL	0.9999982118606567	75	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
4222	414	CHEMICAL	0.9999980926513672	402	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
4223	586	CHEMICAL	0.9999980926513672	574	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
4225	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin	ANDA206434	0	
4226	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin	ANDA206434	60	normalize.gene:OATP1B1
4227	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin	ANDA206434	0	
4228	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin	ANDA206434	60	normalize.gene:OATP1B1
4229	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin	ANDA206434	0	
4230	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin	ANDA206434	0	
4231	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin	ANDA206434	0	
4232	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin	ANDA206434	80	rxcui:301542
4233	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin	ANDA206434	80	rxcui:301542
4234	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin	ANDA206434	80	rxcui:301542
4236	21	GENETIC	0.9999873638153076	17	RYR1	Sevoflurane	ANDA075895	100	normalize.gene:RYR1
4237	33	GENETIC	0.9999796152114868	26	CACNA1S	Sevoflurane	ANDA075895	100	normalize.gene:CACNA1S
4238	314	GENETIC	0.9999929666519165	310	RYR1	Sevoflurane	ANDA075895	100	normalize.gene:RYR1
4239	326	GENETIC	0.9999912977218628	319	CACNA1S	Sevoflurane	ANDA075895	100	normalize.gene:CACNA1S
4240	231	CHEMICAL	0.9999982118606567	220	sevoflurane	Sevoflurane	ANDA075895	80	rxcui:36453
4242	138	DISEASE	0.9999831318855286	116	malignant hyperthermia	Sevoflurane	ANDA075895	60	ncit:C84869
4244	158	DISEASE	0.9999935626983643	155	MHS	Sevoflurane	ANDA075895	60	mondo:0020485
4246	346	DISEASE	0.9999933242797852	343	MHS	Sevoflurane	ANDA075895	60	mondo:0020485
4248	545	DISEASE	0.999957799911499	523	Malignant Hyperthermia	Sevoflurane	ANDA075895	60	ncit:C84869
4250	101	CHEMICAL	0.9999973773956299	93	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4251	159	CHEMICAL	0.9999978542327881	152	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4252	231	CHEMICAL	0.9999949932098389	224	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4253	269	CHEMICAL	0.999864935874939	255	thromboxane B2	Anaprox DS	NDA018164	80	chembl:CHEMBL1552426
4254	334	CHEMICAL	0.9999805688858032	327	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4255	360	CHEMICAL	0.9999972581863403	352	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4256	372	CHEMICAL	0.9999904632568359	365	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4257	447	CHEMICAL	0.9999972581863403	439	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4258	472	CHEMICAL	0.999809205532074	465	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4259	579	CHEMICAL	0.9999977350234985	571	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4260	624	CHEMICAL	0.9999932050704956	617	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4261	666	CHEMICAL	0.9999979734420776	659	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4262	712	CHEMICAL	0.9999974966049194	704	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4263	767	CHEMICAL	0.9999970197677612	759	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4264	826	CHEMICAL	0.9999854564666748	819	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4265	842	CHEMICAL	0.9999972581863403	834	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4266	881	CHEMICAL	0.9969502091407776	874	aspirin	Anaprox DS	NDA018164	80	rxcui:1191
4267	1037	CHEMICAL	0.9999977350234985	1029	naproxen	Anaprox DS	NDA018164	80	rxcui:142442
4269	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin calcium	ANDA206434	0	
4270	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin calcium	ANDA206434	60	normalize.gene:OATP1B1
4271	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin calcium	ANDA206434	0	
4272	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin calcium	ANDA206434	60	normalize.gene:OATP1B1
4273	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin calcium	ANDA206434	0	
4274	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin calcium	ANDA206434	0	
4275	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin calcium	ANDA206434	0	
4276	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4277	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4278	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4280	128	GENETIC	0.9997500777244568	124	PFIC	Bylvay	NDA215498	60	normalize.gene:PFIC
4281	253	GENETIC	0.8185597062110901	248	PFIC1	Bylvay	NDA215498	80	normalize.gene:PFIC1
4282	309	GENETIC	0.9999905824661255	283	aminophospholipid flippase	Bylvay	NDA215498	0	
4283	317	GENETIC	0.9996048808097839	311	ATP8B1	Bylvay	NDA215498	100	normalize.gene:ATP8B1
4284	378	GENETIC	0.9999911785125732	343	Familial Intrahepatic Cholestasis 1	Bylvay	NDA215498	0	
4285	384	GENETIC	0.9907466173171997	380	FIC1	Bylvay	NDA215498	80	normalize.gene:FIC1
4286	406	GENETIC	0.9941330552101135	401	PFIC2	Bylvay	NDA215498	80	normalize.gene:PFIC2
4287	447	GENETIC	0.9998892545700073	436	ABCB11 gene	Bylvay	NDA215498	0	
4288	488	GENETIC	0.999966025352478	467	Bile Salt Export Pump	Bylvay	NDA215498	0	
4289	494	GENETIC	0.9761667847633362	490	BSEP	Bylvay	NDA215498	80	normalize.gene:BSEP
4290	608	GENETIC	0.9999911189079285	602	BSEP - 1	Bylvay	NDA215498	0	
4291	711	GENETIC	0.9999923706054688	705	BSEP - 2	Bylvay	NDA215498	0	
4292	806	GENETIC	0.9862074851989746	800	BSEP - 1	Bylvay	NDA215498	0	
4293	819	GENETIC	0.9999777674674988	813	BSEP - 3	Bylvay	NDA215498	0	
4294	916	GENETIC	0.999934196472168	910	BSEP - 3	Bylvay	NDA215498	0	
4295	998	GENETIC	0.9999945759773254	992	BSEP - 1	Bylvay	NDA215498	0	
4296	1006	GENETIC	0.9999914169311523	1000	BSEP - 2	Bylvay	NDA215498	0	
4297	1018	GENETIC	0.9999915957450867	1012	BSEP - 3	Bylvay	NDA215498	0	
4298	1174	GENETIC	0.9999525547027588	1170	BSEP	Bylvay	NDA215498	80	normalize.gene:BSEP
4300	26	DISEASE	0.9998409748077393	22	PFIC	Bylvay	NDA215498	60	ncit:C84453
4302	237	DISEASE	0.9908594489097595	233	PFIC	Bylvay	NDA215498	60	ncit:C84453
4304	376	DISEASE	0.9984437823295593	343	Familial Intrahepatic Cholestasis	Bylvay	NDA215498	80	mondo:0017290
4306	510	DISEASE	0.9432113766670227	505	PFIC2	Bylvay	NDA215498	60	mondo:0011156
4308	46	GENETIC	0.9999938011169434	39	CYP2C19	Cibinqo	NDA213871	100	normalize.gene:CYP2C19
4309	97	GENETIC	0.9999892711639404	83	CYP2C19 enzyme	Cibinqo	NDA213871	0	
4310	126	GENETIC	0.9999920129776001	119	CYP2C19	Cibinqo	NDA213871	100	normalize.gene:CYP2C19
4311	189	GENETIC	0.9999755620956421	174	CYP2C19 enzymes	Cibinqo	NDA213871	0	
4312	233	GENETIC	0.9999829530715942	226	CYP2C19	Cibinqo	NDA213871	100	normalize.gene:CYP2C19
4313	357	GENETIC	0.999991774559021	350	CYP2C19	Cibinqo	NDA213871	100	normalize.gene:CYP2C19
4314	454	GENETIC	0.9999897480010986	447	CYP2C19	Cibinqo	NDA213871	100	normalize.gene:CYP2C19
4315	224	CHEMICAL	0.9999982118606567	213	abrocitinib	Cibinqo	NDA213871	80	rxcui:2591476
4316	299	CHEMICAL	0.9999982118606567	288	abrocitinib	Cibinqo	NDA213871	80	rxcui:2591476
4318	29	GENETIC	0.9999856948852539	23	CYP2D6	INGREZZA	NDA209241	100	normalize.gene:CYP2D6
4319	117	GENETIC	0.9999774694442749	111	CYP2D6	INGREZZA	NDA209241	100	normalize.gene:CYP2D6
4320	172	GENETIC	0.9999903440475464	166	CYP2D6	INGREZZA	NDA209241	100	normalize.gene:CYP2D6
4321	306	GENETIC	0.9999943971633911	300	CYP2D6	INGREZZA	NDA209241	100	normalize.gene:CYP2D6
4322	522	GENETIC	0.9999569654464722	516	CYP2D6	INGREZZA	NDA209241	100	normalize.gene:CYP2D6
4323	78	CHEMICAL	0.9999972581863403	67	valbenazine	INGREZZA	NDA209241	80	rxcui:1918219
4324	90	CHEMICAL	0.9999987483024597	80	[ + ] - α - HTBZ	INGREZZA	NDA209241	0	
4325	356	CHEMICAL	0.9999979734420776	345	valbenazine	INGREZZA	NDA209241	80	rxcui:1918219
4326	447	CHEMICAL	0.9999984502792358	437	[ + ] - α - HTBZ	INGREZZA	NDA209241	0	
4327	696	CHEMICAL	0.9999979734420776	686	[ + ] - α - HTBZ	INGREZZA	NDA209241	0	
4328	940	CHEMICAL	0.9999986290931702	930	[ + ] - α - HTBZ	INGREZZA	NDA209241	0	
4330	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin calcium	ANDA207752	0	
4331	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
4332	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin calcium	ANDA207752	0	
4333	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
4334	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin calcium	ANDA207752	0	
4335	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin calcium	ANDA207752	0	
4336	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin calcium	ANDA207752	0	
4337	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4338	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4339	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4341	28	GENETIC	0.9999910593032837	22	CYP2D6	Metoprolol Succinate	ANDA204106	100	normalize.gene:CYP2D6
4342	131	GENETIC	0.9999895095825195	125	CYP2D6	Metoprolol Succinate	ANDA204106	100	normalize.gene:CYP2D6
4343	194	GENETIC	0.999991774559021	188	CYP2D6	Metoprolol Succinate	ANDA204106	100	normalize.gene:CYP2D6
4344	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol Succinate	ANDA204106	80	rxcui:6918
4345	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol Succinate	ANDA204106	80	rxcui:6918
4347	39	GENETIC	0.9999860525131226	32	CYP2C19	Dexlansoprazole delayed release	NDA022287	100	normalize.gene:CYP2C19
4348	738	GENETIC	0.9999659061431885	731	CYP2C19	Dexlansoprazole delayed release	NDA022287	100	normalize.gene:CYP2C19
4349	92	CHEMICAL	0.9999979734420776	77	Dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
4350	129	CHEMICAL	0.9999980926513672	114	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
4351	260	CHEMICAL	0.9999980926513672	245	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
4352	345	CHEMICAL	0.999997615814209	330	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
4353	686	CHEMICAL	0.9999973773956299	671	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
4355	28	GENETIC	0.9999845027923584	22	CYP2C9			100	normalize.gene:CYP2C9
4356	102	GENETIC	0.9999930262565613	94	CYP2C9 * 2			0	
4357	129	GENETIC	0.9801457524299622	107	CYP2C9 * 3 polymorphisms			0	
4358	258	GENETIC	0.9999933242797852	252	CYP2C9			100	normalize.gene:CYP2C9
4359	382	GENETIC	0.9999895095825195	376	CYP2C9			100	normalize.gene:CYP2C9
4360	194	CHEMICAL	0.9999983310699463	185	meloxicam			80	rxcui:41493
4362	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin calcium	ANDA206434	0	
4363	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin calcium	ANDA206434	60	normalize.gene:OATP1B1
4364	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin calcium	ANDA206434	0	
4365	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin calcium	ANDA206434	60	normalize.gene:OATP1B1
4366	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin calcium	ANDA206434	0	
4367	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin calcium	ANDA206434	0	
4368	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin calcium	ANDA206434	0	
4369	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4370	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4371	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin calcium	ANDA206434	80	rxcui:301542
4373	29	GENETIC	0.9999874830245972	22	CYP2C19			100	normalize.gene:CYP2C19
4374	120	GENETIC	0.9786300659179688	104	CYP2C19 * 1 allele			0	
4375	167	GENETIC	0.9999755024909973	151	CYP2C19 * 2 and * 3			0	
4376	633	GENETIC	0.9999914169311523	626	CYP2C19			100	normalize.gene:CYP2C19
4377	785	GENETIC	0.999992847442627	778	CYP2C19			100	normalize.gene:CYP2C19
4378	878	GENETIC	0.9999891519546509	871	CYP2C19			100	normalize.gene:CYP2C19
4379	98	CHEMICAL	0.9999982118606567	86	esomeprazole			80	rxcui:1294569
4380	451	CHEMICAL	0.9999983310699463	439	esomeprazole			80	rxcui:1294569
4381	690	CHEMICAL	0.9999980926513672	678	Esomeprazole			80	rxcui:1294569
4382	701	CHEMICAL	0.9999969005584717	691	Omeprazole			80	rxcui:7646
4383	723	CHEMICAL	0.9999982118606567	711	esomeprazole			80	rxcui:1294569
4384	1185	CHEMICAL	0.9999963045120239	1173	esomeprazole			80	rxcui:1294569
4385	1192	CHEMICAL	0.8760486245155334	1186	sodium			80	rxcui:9853
4387	29	GENETIC	0.9999805688858032	22	CYP2C19			100	normalize.gene:CYP2C19
4388	118	GENETIC	0.9928464889526367	102	CYP2C19 * 1 allele			0	
4389	173	GENETIC	0.9403674006462097	149	CYP2C19 * 2 and * 3 alleles			0	
4390	485	GENETIC	0.9999911785125732	478	CYP2C19			100	normalize.gene:CYP2C19
4391	704	GENETIC	0.9999895095825195	697	CYP2C19			100	normalize.gene:CYP2C19
4392	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
4393	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
4394	522	CHEMICAL	0.9999982118606567	512	omeprazole			80	rxcui:7646
4395	777	CHEMICAL	0.9999978542327881	767	omeprazole			80	rxcui:7646
4396	805	CHEMICAL	0.9999980926513672	795	omeprazole			80	rxcui:7646
4398	148	GENETIC	0.9999842643737793	141	CYP2C19			100	normalize.gene:CYP2C19
4399	493	GENETIC	0.9993600249290466	486	CYP2C19			100	normalize.gene:CYP2C19
4400	74	CHEMICAL	0.9983878135681152	56	Rabeprazole Sodium			80	rxcui:114979
4401	322	CHEMICAL	0.9999978542327881	311	rabeprazole			80	rxcui:114979
4402	453	CHEMICAL	0.9845640659332275	435	rabeprazole sodium			80	rxcui:114979
4404	199	DISEASE	0.9677387475967407	187	gastric acid			0	
4406	54	GENETIC	0.9999893307685852	37	HMG - CoA reductase			0	
4407	107	GENETIC	0.9999908208847046	100	OATP1B1			60	normalize.gene:OATP1B1
4408	318	GENETIC	0.9999924898147583	311	OATP1B1			60	normalize.gene:OATP1B1
4409	333	GENETIC	0.9998694658279419	321	SLCO1B1 521T			0	
4410	404	GENETIC	0.9974002838134766	389	SLCO1B1 521 C / C			0	
4411	44	CHEMICAL	0.9999895095825195	37	HMG - CoA			0	
4412	89	CHEMICAL	0.999996542930603	77	rosuvastatin			80	rxcui:301542
4413	184	CHEMICAL	0.9999980926513672	172	rosuvastatin			80	rxcui:301542
4414	536	CHEMICAL	0.9999979734420776	524	rosuvastatin			80	rxcui:301542
4416	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase			0	
4417	107	GENETIC	0.999990701675415	100	OATP1B1			60	normalize.gene:OATP1B1
4418	129	GENETIC	0.5277872085571289	118	transporter			0	
4419	318	GENETIC	0.9999926090240479	311	OATP1B1			60	normalize.gene:OATP1B1
4420	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C			0	
4421	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C			0	
4422	44	CHEMICAL	0.9999901652336121	37	HMG - CoA			0	
4423	89	CHEMICAL	0.9999961853027344	77	rosuvastatin			80	rxcui:301542
4424	184	CHEMICAL	0.9999980926513672	172	rosuvastatin			80	rxcui:301542
4425	523	CHEMICAL	0.9999979734420776	511	rosuvastatin			80	rxcui:301542
4427	137	GENETIC	0.9999096393585205	130	CYP2C19			100	normalize.gene:CYP2C19
4428	482	GENETIC	0.9849225282669067	475	CYP2C19			100	normalize.gene:CYP2C19
4429	63	CHEMICAL	0.8687761425971985	56	ACIPHEX			80	rxcui:114979
4430	311	CHEMICAL	0.9999979734420776	300	rabeprazole			80	rxcui:114979
4431	442	CHEMICAL	0.9923205375671387	424	rabeprazole sodium			80	rxcui:114979
4433	188	DISEASE	0.7718349695205688	176	gastric acid			0	
4435	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin calcium	ANDA207752	0	
4436	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
4437	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin calcium	ANDA207752	0	
4438	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
4439	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin calcium	ANDA207752	0	
4440	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin calcium	ANDA207752	0	
4441	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin calcium	ANDA207752	0	
4442	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4443	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4444	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
4446	28	GENETIC	0.999963641166687	22	CYP2C9			100	normalize.gene:CYP2C9
4447	39	GENETIC	0.9999866485595703	33	VKORC1			100	normalize.gene:VKORC1
4448	136	GENETIC	0.9999942779541016	130	CYP2C9			100	normalize.gene:CYP2C9
4449	189	GENETIC	0.9999931454658508	181	CYP2C9 * 2			0	
4450	202	GENETIC	0.9999935030937195	194	CYP2C9 * 3			0	
4451	239	GENETIC	0.9999927282333374	233	CYP2C9			100	normalize.gene:CYP2C9
4452	369	GENETIC	0.9999926686286926	361	CYP2C9 * 2			0	
4453	382	GENETIC	0.9999925494194031	374	CYP2C9 * 3			0	
4454	410	GENETIC	0.9999921321868896	404	CYP2C9			100	normalize.gene:CYP2C9
4455	721	GENETIC	0.9999895095825195	717	VKOR			60	normalize.gene:VKOR
4456	812	GENETIC	0.9999814629554749	801	VKORC1 gene			0	
4457	899	GENETIC	0.9999899864196777	893	VKORC1			100	normalize.gene:VKORC1
4458	915	GENETIC	0.9962053298950195	904	CYP2C9 gene			0	
4459	1024	GENETIC	0.9999929666519165	1018	CYP2C9			100	normalize.gene:CYP2C9
4460	1035	GENETIC	0.9999915361404419	1029	VKORC1			100	normalize.gene:VKORC1
4461	83	CHEMICAL	0.999996542930603	75	warfarin			80	rxcui:11289
4462	126	CHEMICAL	0.9999983906745911	109	7 - hydroxywarfarin			0	
