	end	entity_group	score	start	word	match_score	concept_id	match_type
4122	117	CHEMICAL	0.9975467920303345	114	dex		rxcui:3289	60
4123	129	CHEMICAL	0.9998767971992493	117	##lansoprazole			0
4124	248	CHEMICAL	0.9815762639045715	245	dex		rxcui:3289	60
4125	260	CHEMICAL	0.9991525411605835	248	##lansoprazole			0
4126	332	CHEMICAL	0.999997615814209	330	de			0
4127	333	CHEMICAL	0.9528643488883972	332	##x			0
4128	345	CHEMICAL	0.9991878271102905	333	##lansoprazole			0
4129	673	CHEMICAL	0.9999973773956299	671	de			0
4130	674	CHEMICAL	0.9580121040344238	673	##x			0
4131	686	CHEMICAL	0.9985201954841614	674	##lansoprazole			0
4133	28	GENETIC	0.999960720539093	22	CYP2C9		normalize.gene:CYP2C9	100
4134	170	GENETIC	0.9999871253967285	162	CYP2C9 * 2			0
4135	183	GENETIC	0.9999586939811707	175	CYP2C9 * 3			0
4136	188	GENETIC	0.5365740656852722	185	##oly			0
4137	197	GENETIC	0.619838535785675	196	##s			0
4138	304	GENETIC	0.9994117617607117	293	CYP2C9 * 3 / * 3			0
4139	432	GENETIC	0.9982537031173706	421	CYP2C9 * 1 / * 1			0
4140	441	GENETIC	0.760198175907135	438	/ * 3			0
4141	540	GENETIC	0.9999078512191772	534	CYP2C9		normalize.gene:CYP2C9	100
4142	330	CHEMICAL	0.9567766189575195	321	celecoxib		rxcui:140587	80
4143	478	CHEMICAL	0.9999979734420776	477	c			0
4144	486	CHEMICAL	0.9860305786132812	478	##elecoxib			0
4146	45	GENETIC	0.9999731183052063	38	CYP2C19		normalize.gene:CYP2C19	100
4147	151	GENETIC	0.9999811053276062	144	CYP2C19		normalize.gene:CYP2C19	100
4148	417	GENETIC	0.999976634979248	410	CYP2C19		normalize.gene:CYP2C19	100
4149	521	GENETIC	0.9999780654907227	514	CYP2C19		normalize.gene:CYP2C19	100
4150	665	GENETIC	0.9999665021896362	658	CYP2C19		normalize.gene:CYP2C19	100
4151	130	CHEMICAL	0.9999978542327881	111	N - desmethylclobazam			0
4152	195	CHEMICAL	0.9999971389770508	176	N - desmethylclobazam			0
4153	637	CHEMICAL	0.9998574256896973	629	clobazam		rxcui:21241	80
4155	83	GENETIC	0.9999846816062927	77	UGT1A1		normalize.gene:UGT1A1	100
4156	120	GENETIC	0.9999922513961792	109	UGT1A1 gene			0
4157	150	GENETIC	0.9720969796180725	133	UGT1A1 * 28 [ ( TA ) 7 ]			0
4158	157	GENETIC	0.6664564609527588	155	* 6			0
4159	195	GENETIC	0.9999879598617554	182	UGT1A1 enzyme			0
4160	387	GENETIC	0.9999849796295166	381	UGT1A1		normalize.gene:UGT1A1	100
4161	547	GENETIC	0.8797076344490051	543	##N - 38			0
4162	561	GENETIC	0.9862882494926453	553	UGT1A1 * 6			0
4163	564	GENETIC	0.8801380395889282	562	* 6			0
4164	712	GENETIC	0.9999908804893494	703	UGT1A1 * 28			0
4165	771	GENETIC	0.9999873638153076	762	UGT1A1 * 28			0
4166	785	GENETIC	0.9689799547195435	775	* 6 alleles			0
4167	791	GENETIC	0.7770092487335205	790	*			0
4168	800	GENETIC	0.7943766117095947	795	1 / * 28			0
4169	812	GENETIC	0.9999597668647766	806	UGT1A1		normalize.gene:UGT1A1	100
4170	1101	GENETIC	0.9615752100944519	1077	UGT1A1 * 28 and * 6 alleles			0
4171	1196	GENETIC	0.9999878406524658	1187	UGT1A1 * 28			0
4172	1203	GENETIC	0.9408866167068481	1201	* 6			0
4173	1323	GENETIC	0.9997999668121338	1314	UGT1A1 * 28			0
4174	1330	GENETIC	0.9866701364517212	1328	* 6			0
4175	1528	GENETIC	0.9999755024909973	1512	UGT1A1 * 28 allele			0
4176	1601	GENETIC	0.9998863935470581	1599	UG			0
4177	49	CHEMICAL	0.9999761581420898	44	SN - 38			0
4178	504	CHEMICAL	0.9569190144538879	480	irinotecan hydrochloride		rxcui:153329	80
4179	547	CHEMICAL	0.9997642040252686	542	SN - 38			0
4180	1245	CHEMICAL	0.9999983310699463	1244	i		rxcui:6033	60
4181	1254	CHEMICAL	0.9913539290428162	1245	##rinotecan			0
4183	465	DISEASE	0.9999915361404419	463	ne			0
4184	474	DISEASE	0.8494356274604797	465	##utropenia			0
4186	916	DISEASE	0.9298310279846191	905	neutropenia		mondo:0001475	80
4188	1142	DISEASE	0.9999933242797852	1140	di		ncit:C84667	60
4189	1148	DISEASE	0.9378597140312195	1142	##arrhea			0
4191	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4192	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4193	127	GENETIC	0.5277884006500244	118	transport			0
4194	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4195	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4196	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4197	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4198	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4199	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4200	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4201	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4202	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4204	29	GENETIC	0.9993993639945984	22	CYP2C19		normalize.gene:CYP2C19	100
4205	76	CHEMICAL	0.9999982118606567	75	v		rxcui:11115	60
4206	87	CHEMICAL	0.9801598787307739	76	##oriconazole			0
4207	414	CHEMICAL	0.9648617506027222	402	voriconazole		rxcui:121243	80
4208	575	CHEMICAL	0.9999980926513672	574	v		rxcui:11115	60
4209	586	CHEMICAL	0.8798662424087524	575	##oriconazole			0
4211	29	GENETIC	0.9999862909317017	22	CYP2C19		normalize.gene:CYP2C19	100
4212	118	GENETIC	0.9811614155769348	102	CYP2C19 * 1 allele			0
4213	165	GENETIC	0.9999821782112122	149	CYP2C19 * 2 and * 3			0
4214	485	GENETIC	0.9999665021896362	478	CYP2C19		normalize.gene:CYP2C19	100
4215	704	GENETIC	0.9999520182609558	697	CYP2C19		normalize.gene:CYP2C19	100
4216	96	CHEMICAL	0.9999722242355347	86	omeprazole		rxcui:7646	80
4217	449	CHEMICAL	0.9999887347221375	439	omeprazole		rxcui:7646	80
4218	522	CHEMICAL	0.9999908208847046	512	omeprazole		rxcui:7646	80
4219	777	CHEMICAL	0.999843418598175	767	omeprazole		rxcui:7646	80
4220	805	CHEMICAL	0.9999850988388062	795	omeprazole		rxcui:7646	80
4222	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4223	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4224	127	GENETIC	0.5277884006500244	118	transport			0
4225	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4226	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4227	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4228	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4229	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4230	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4231	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4232	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4233	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4235	28	GENETIC	0.9999818801879883	22	CYP2D6		normalize.gene:CYP2D6	100
4236	131	GENETIC	0.9999683499336243	125	CYP2D6		normalize.gene:CYP2D6	100
4237	194	GENETIC	0.9999613761901855	188	CYP2D6		normalize.gene:CYP2D6	100
4238	240	CHEMICAL	0.9999915957450867	230	metoprolol		rxcui:6918	80
4239	276	CHEMICAL	0.9997285604476929	266	metoprolol		rxcui:6918	80
4241	39	GENETIC	0.9999681711196899	32	CYP2C19		normalize.gene:CYP2C19	100
4242	738	GENETIC	0.9999017715454102	731	CYP2C19		normalize.gene:CYP2C19	100
4243	92	CHEMICAL	0.9914935231208801	77	Dexlansoprazole		rxcui:17128	80
4244	117	CHEMICAL	0.9975467920303345	114	dex		rxcui:3289	60
4245	129	CHEMICAL	0.9998767971992493	117	##lansoprazole			0
4246	248	CHEMICAL	0.9815762639045715	245	dex		rxcui:3289	60
4247	260	CHEMICAL	0.9991525411605835	248	##lansoprazole			0
4248	332	CHEMICAL	0.999997615814209	330	de			0
4249	333	CHEMICAL	0.9528643488883972	332	##x			0
4250	345	CHEMICAL	0.9991878271102905	333	##lansoprazole			0
4251	673	CHEMICAL	0.9999973773956299	671	de			0
4252	674	CHEMICAL	0.9580121040344238	673	##x			0
4253	686	CHEMICAL	0.9985201954841614	674	##lansoprazole			0
4255	29	GENETIC	0.9994014501571655	22	CYP2C19		normalize.gene:CYP2C19	100
4256	76	CHEMICAL	0.9999982118606567	75	v		rxcui:11115	60
4257	87	CHEMICAL	0.9782034158706665	76	##oriconazole			0
4258	414	CHEMICAL	0.9622570276260376	402	voriconazole		rxcui:121243	80
4259	575	CHEMICAL	0.9999980926513672	574	v		rxcui:11115	60
4260	586	CHEMICAL	0.878987193107605	575	##oriconazole			0
4262	28	GENETIC	0.9999475479125977	22	CYP2C9		normalize.gene:CYP2C9	100
4263	102	GENETIC	0.9999907612800598	94	CYP2C9 * 2			0
4264	129	GENETIC	0.9754303097724915	107	CYP2C9 * 3 polymorphisms			0
4265	258	GENETIC	0.9999750256538391	252	CYP2C9		normalize.gene:CYP2C9	100
4266	382	GENETIC	0.9999753832817078	376	CYP2C9		normalize.gene:CYP2C9	100
4267	194	CHEMICAL	0.9998577237129211	185	meloxicam		rxcui:41493	80
4269	28	GENETIC	0.9999815225601196	22	CYP2D6		normalize.gene:CYP2D6	100
4270	131	GENETIC	0.9999688863754272	125	CYP2D6		normalize.gene:CYP2D6	100
4271	194	GENETIC	0.9999599456787109	188	CYP2D6		normalize.gene:CYP2D6	100
4272	240	CHEMICAL	0.9999891519546509	230	metoprolol		rxcui:6918	80
4273	276	CHEMICAL	0.9995956420898438	266	metoprolol		rxcui:6918	80
4275	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4276	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4277	127	GENETIC	0.5277884006500244	118	transport			0
4278	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4279	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4280	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4281	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4282	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4283	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4284	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4285	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4286	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4288	29	GENETIC	0.9999881982803345	22	CYP2C19		normalize.gene:CYP2C19	100
4289	120	GENETIC	0.9801995158195496	104	CYP2C19 * 1 allele			0
4290	167	GENETIC	0.9999815225601196	151	CYP2C19 * 2 and * 3			0
4291	633	GENETIC	0.9999610781669617	626	CYP2C19		normalize.gene:CYP2C19	100
4292	785	GENETIC	0.9999508857727051	778	CYP2C19		normalize.gene:CYP2C19	100
4293	878	GENETIC	0.9999311566352844	871	CYP2C19		normalize.gene:CYP2C19	100
4294	88	CHEMICAL	0.9999982118606567	86	es			0
4295	98	CHEMICAL	0.9145696759223938	88	##omeprazole			0
4296	451	CHEMICAL	0.9762591123580933	439	esomeprazole		rxcui:1294569	80
4297	690	CHEMICAL	0.9991627931594849	678	Esomeprazole		rxcui:1294569	80
4298	701	CHEMICAL	0.9998719096183777	691	Omeprazole		rxcui:7646	80
4299	723	CHEMICAL	0.9997819662094116	711	esomeprazole		rxcui:1294569	80
4300	1185	CHEMICAL	0.9967740178108215	1173	esomeprazole		rxcui:1294569	80
4301	1192	CHEMICAL	0.8760491609573364	1186	sodium		rxcui:9853	80
4303	29	GENETIC	0.9999859929084778	22	CYP2C19		normalize.gene:CYP2C19	100
4304	118	GENETIC	0.9866571426391602	102	CYP2C19 * 1 allele			0
4305	169	GENETIC	0.9620485305786133	149	CYP2C19 * 2 and * 3 all			0
4306	485	GENETIC	0.9999691247940063	478	CYP2C19		normalize.gene:CYP2C19	100
4307	704	GENETIC	0.9999534487724304	697	CYP2C19		normalize.gene:CYP2C19	100
4308	96	CHEMICAL	0.9999710321426392	86	omeprazole		rxcui:7646	80
4309	449	CHEMICAL	0.9999885559082031	439	omeprazole		rxcui:7646	80
4310	522	CHEMICAL	0.999991238117218	512	omeprazole		rxcui:7646	80
4311	777	CHEMICAL	0.9998747110366821	767	omeprazole		rxcui:7646	80
4312	805	CHEMICAL	0.9999847412109375	795	omeprazole		rxcui:7646	80
4314	148	GENETIC	0.9980688095092773	141	CYP2C19		normalize.gene:CYP2C19	100
4315	493	GENETIC	0.9911834001541138	486	CYP2C19		normalize.gene:CYP2C19	100
4316	74	CHEMICAL	0.9973686337471008	56	Rabeprazole Sodium		rxcui:114979	80
4317	322	CHEMICAL	0.9999287724494934	311	rabeprazole		rxcui:114979	80
4318	453	CHEMICAL	0.9436799883842468	435	rabeprazole sodium		rxcui:114979	80
4320	199	DISEASE	0.9733431339263916	187	gastric acid			0
4322	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4323	107	GENETIC	0.9999850392341614	100	OATP1B1		normalize.gene:OATP1B1	60
4324	318	GENETIC	0.9999859929084778	311	OATP1B1		normalize.gene:OATP1B1	60
4325	333	GENETIC	0.9996569156646729	321	SLCO1B1 521T			0
4326	404	GENETIC	0.9984192848205566	389	SLCO1B1 521 C / C			0
4327	44	CHEMICAL	0.9999107122421265	37	HMG - CoA			0
4328	78	CHEMICAL	0.999996542930603	77	r		rxcui:1091	60
4329	89	CHEMICAL	0.9798795580863953	78	##osuvastatin			0
4330	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4331	184	CHEMICAL	0.9518624544143677	173	##osuvastatin			0
4332	536	CHEMICAL	0.9943631291389465	524	rosuvastatin		rxcui:301542	80
4334	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4335	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4336	127	GENETIC	0.5277884006500244	118	transport			0
4337	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4338	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4339	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4340	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4341	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4342	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4343	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4344	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4345	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4347	137	GENETIC	0.9665500521659851	130	CYP2C19		normalize.gene:CYP2C19	100
4348	480	GENETIC	0.9655416011810303	475	CYP2C		normalize.gene:CYP2C	80
4349	63	CHEMICAL	0.9102184176445007	56	ACIPHEX		rxcui:114979	80
4350	311	CHEMICAL	0.9999736547470093	300	rabeprazole		rxcui:114979	80
4351	442	CHEMICAL	0.9644729495048523	424	rabeprazole sodium		rxcui:114979	80
4353	188	DISEASE	0.7386457324028015	176	gastric acid			0
4355	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4356	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4357	127	GENETIC	0.5277884006500244	118	transport			0
4358	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4359	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4360	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4361	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4362	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4363	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4364	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4365	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4366	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4368	28	GENETIC	0.9998024702072144	22	CYP2C9		normalize.gene:CYP2C9	100
4369	39	GENETIC	0.9999465942382812	33	VKORC1		normalize.gene:VKORC1	100
4370	136	GENETIC	0.9999817609786987	130	CYP2C9		normalize.gene:CYP2C9	100
4371	189	GENETIC	0.9999905228614807	181	CYP2C9 * 2			0
4372	202	GENETIC	0.9999896287918091	194	CYP2C9 * 3			0
4373	239	GENETIC	0.9999804496765137	233	CYP2C9		normalize.gene:CYP2C9	100
4374	369	GENETIC	0.9999877214431763	361	CYP2C9 * 2			0
4375	382	GENETIC	0.9999865293502808	374	CYP2C9 * 3			0
4376	410	GENETIC	0.9997869729995728	404	CYP2C9		normalize.gene:CYP2C9	100
4377	721	GENETIC	0.999951183795929	717	VKOR		normalize.gene:VKOR	60
4378	812	GENETIC	0.9999784231185913	801	VKORC1 gene			0
4379	899	GENETIC	0.9999348521232605	893	VKORC1		normalize.gene:VKORC1	100
4380	915	GENETIC	0.998699426651001	904	CYP2C9 gene			0
4381	1024	GENETIC	0.9994133114814758	1018	CYP2C9		normalize.gene:CYP2C9	100
4382	1035	GENETIC	0.9998481869697571	1029	VKORC1		normalize.gene:VKORC1	100
4383	83	CHEMICAL	0.999958336353302	75	warfarin		rxcui:11289	80
4384	126	CHEMICAL	0.9999161958694458	109	7 - hydroxywarfarin			0
4385	279	CHEMICAL	0.9999735951423645	269	S - warfarin			0
4386	610	CHEMICAL	0.9999494552612305	602	Warfarin		rxcui:11289	80
4387	648	CHEMICAL	0.9999961853027344	639	vitamin K		rxcui:11258	80
4388	671	CHEMICAL	0.9999867677688599	654	vitamin K epoxide			0
4389	688	CHEMICAL	0.9999932646751404	679	vitamin K		rxcui:11258	80
4390	873	CHEMICAL	0.999964714050293	865	warfarin		rxcui:11289	80
4391	998	CHEMICAL	0.9999839663505554	990	warfarin		rxcui:11289	80
4392	1129	CHEMICAL	0.9996905326843262	1121	warfarin		rxcui:11289	80
4394	45	GENETIC	0.9999731183052063	38	CYP2C19		normalize.gene:CYP2C19	100
4395	151	GENETIC	0.9999811053276062	144	CYP2C19		normalize.gene:CYP2C19	100
4396	417	GENETIC	0.999976634979248	410	CYP2C19		normalize.gene:CYP2C19	100
4397	521	GENETIC	0.9999780654907227	514	CYP2C19		normalize.gene:CYP2C19	100
4398	666	GENETIC	0.9999665021896362	659	CYP2C19		normalize.gene:CYP2C19	100
4399	130	CHEMICAL	0.9999978542327881	111	N - desmethylclobazam			0
4400	195	CHEMICAL	0.9999971389770508	176	N - desmethylclobazam			0
4401	638	CHEMICAL	0.9998574256896973	630	clobazam		rxcui:21241	80
4403	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4404	107	GENETIC	0.9999850392341614	100	OATP1B1		normalize.gene:OATP1B1	60
4405	318	GENETIC	0.9999859929084778	311	OATP1B1		normalize.gene:OATP1B1	60
4406	333	GENETIC	0.9996569156646729	321	SLCO1B1 521T			0
4407	404	GENETIC	0.9984192848205566	389	SLCO1B1 521 C / C			0
4408	44	CHEMICAL	0.9999107122421265	37	HMG - CoA			0
4409	78	CHEMICAL	0.999996542930603	77	r		rxcui:1091	60
4410	89	CHEMICAL	0.9798795580863953	78	##osuvastatin			0
4411	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4412	184	CHEMICAL	0.9518624544143677	173	##osuvastatin			0
4413	536	CHEMICAL	0.9943631291389465	524	rosuvastatin		rxcui:301542	80
4415	148	GENETIC	0.9980688095092773	141	CYP2C19		normalize.gene:CYP2C19	100
4416	493	GENETIC	0.9911834001541138	486	CYP2C19		normalize.gene:CYP2C19	100
4417	74	CHEMICAL	0.9973686337471008	56	Rabeprazole Sodium		rxcui:114979	80
4418	322	CHEMICAL	0.9999287724494934	311	rabeprazole		rxcui:114979	80
4419	453	CHEMICAL	0.9436799883842468	435	rabeprazole sodium		rxcui:114979	80
4421	199	DISEASE	0.9733431339263916	187	gastric acid			0
4423	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4424	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4425	127	GENETIC	0.5277884006500244	118	transport			0
4426	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4427	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4428	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4429	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4430	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4431	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4432	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4433	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4434	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4436	28	GENETIC	0.9999600648880005	22	CYP2C9		normalize.gene:CYP2C9	100
4437	170	GENETIC	0.999987006187439	162	CYP2C9 * 2			0
4438	183	GENETIC	0.999958336353302	175	CYP2C9 * 3			0
4439	188	GENETIC	0.5615290999412537	185	##oly			0
4440	197	GENETIC	0.6414651870727539	196	##s			0
4441	304	GENETIC	0.9993796348571777	293	CYP2C9 * 3 / * 3			0
4442	432	GENETIC	0.9977218508720398	421	CYP2C9 * 1 / * 1			0
4443	441	GENETIC	0.7071516513824463	438	/ * 3			0
4444	540	GENETIC	0.999908447265625	534	CYP2C9		normalize.gene:CYP2C9	100
4445	330	CHEMICAL	0.9601839184761047	321	celecoxib		rxcui:140587	80
4446	478	CHEMICAL	0.9999979734420776	477	c			0
4447	486	CHEMICAL	0.9871382713317871	478	##elecoxib			0
4449	83	GENETIC	0.9999859929084778	77	UGT1A1		normalize.gene:UGT1A1	100
4450	120	GENETIC	0.9999920129776001	109	UGT1A1 gene			0
4451	142	GENETIC	0.9999826550483704	133	UGT1A1 * 28			0
4452	150	GENETIC	0.8849193453788757	144	( TA ) 7 ]			0
4453	195	GENETIC	0.9999879598617554	182	UGT1A1 enzyme			0
4454	387	GENETIC	0.9999807476997375	381	UGT1A1		normalize.gene:UGT1A1	100
4455	547	GENETIC	0.9713821411132812	539	UGT1A1 * 6			0
4456	550	GENETIC	0.6617465019226074	548	* 6			0
4457	698	GENETIC	0.9999810457229614	689	UGT1A1 * 28			0
4458	757	GENETIC	0.9999701976776123	748	UGT1A1 * 28			0
4459	770	GENETIC	0.7660618424415588	762	6 allele			0
4460	786	GENETIC	0.5826545357704163	784	28			0
4461	798	GENETIC	0.9999549984931946	792	UGT1A1		normalize.gene:UGT1A1	100
4462	1090	GENETIC	0.9543946385383606	1066	UGT1A1 * 28 and * 6 alleles			0
4463	1185	GENETIC	0.9999874234199524	1176	UGT1A1 * 28			0
4464	1313	GENETIC	0.99994957447052	1304	UGT1A1 * 28			0
4465	1320	GENETIC	0.9726843237876892	1318	* 6			0
4466	1518	GENETIC	0.9998748898506165	1502	UGT1A1 * 28 allele			0
4467	1596	GENETIC	0.9999798536300659	1589	UGT1A1 *			0
4468	49	CHEMICAL	0.9999094009399414	44	SN - 38			0
4469	481	CHEMICAL	0.9999982118606567	480	i		rxcui:6033	60
4470	490	CHEMICAL	0.9960364699363708	481	##rinotecan			0
4471	533	CHEMICAL	0.9994470477104187	528	SN - 38			0
4472	1234	CHEMICAL	0.9999983310699463	1233	i		rxcui:6033	60
4473	1243	CHEMICAL	0.9811965823173523	1234	##rinotecan			0
4475	465	DISEASE	0.9999915361404419	463	ne			0
4476	474	DISEASE	0.8861028552055359	465	##utropenia			0
4478	893	DISEASE	0.9999915361404419	891	ne			0
4479	902	DISEASE	0.8509490489959717	893	##utropenia			0
4481	1131	DISEASE	0.9999938011169434	1129	di		ncit:C84667	60
4482	1137	DISEASE	0.9277202486991882	1131	##arrhea			0
4484	29	GENETIC	0.999988853931427	22	CYP2C19		normalize.gene:CYP2C19	100
4485	461	GENETIC	0.9999801516532898	454	CYP2C19		normalize.gene:CYP2C19	100
4486	600	GENETIC	0.9995797276496887	593	CYP2C19		normalize.gene:CYP2C19	100
4487	615	GENETIC	0.9999867677688599	602	CYP2C19 * 2 / * 2			0
4488	711	GENETIC	0.9999420046806335	698	CYP2C19 * 1 / * 1			0
4489	744	GENETIC	0.9999862909317017	731	CYP2C19 * 1 / * x			0
4490	267	CHEMICAL	0.9999809861183167	255	pantoprazole		rxcui:253191	80
4492	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
4493	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
4494	127	GENETIC	0.5277884006500244	118	transport			0
4495	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
4496	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
4497	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
4498	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
4499	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
4500	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
4501	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
4502	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
4503	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
4505	28	GENETIC	0.9999549984931946	22	CYP2C9		normalize.gene:CYP2C9	100
